cycle,timestamp,service,p95_ms,throughput_rps,cpu_cores
25,2026-05-27T00:56:29.493315,productcatalogservice,4.6,3.1114,0.0
25,2026-05-27T00:56:29.493315,checkoutservice,92.5,0.1333,0.0
25,2026-05-27T00:56:29.493315,cartservice,4.8,0.8001,0.0
25,2026-05-27T00:56:29.493315,recommendationservice,nan,0.0,0.0
22,2026-05-27T00:56:50.010504,frontend,92.12,5.5114,0.0
22,2026-05-27T00:56:50.010504,productcatalogservice,4.58,3.3558,0.0
22,2026-05-27T00:56:50.010504,checkoutservice,48.21,0.2222,0.0
22,2026-05-27T00:56:50.010504,cartservice,4.8,0.9779,0.0
22,2026-05-27T00:56:50.010504,recommendationservice,nan,0.0,0.0
26,2026-05-27T00:56:59.557306,frontend,92.08,5.4894,0.0
26,2026-05-27T00:56:59.557306,productcatalogservice,4.58,3.3336,0.0
26,2026-05-27T00:56:59.557306,checkoutservice,48.21,0.2222,0.0
26,2026-05-27T00:56:59.557306,cartservice,4.8,0.9779,0.0
26,2026-05-27T00:56:59.557306,recommendationservice,nan,0.0,0.0
23,2026-05-27T00:57:20.059500,frontend,92.8,5.3115,0.0
23,2026-05-27T00:57:20.059500,productcatalogservice,4.62,3.1113,0.0
23,2026-05-27T00:57:20.059500,checkoutservice,48.0,0.1778,0.0
23,2026-05-27T00:57:20.059500,cartservice,4.8,0.889,0.0
23,2026-05-27T00:57:20.059500,recommendationservice,nan,0.0,0.0
27,2026-05-27T00:57:29.591875,frontend,92.9,5.3339,0.0
27,2026-05-27T00:57:29.591875,productcatalogservice,4.65,3.2448,0.0
27,2026-05-27T00:57:29.591875,checkoutservice,48.0,0.1778,0.0
27,2026-05-27T00:57:29.591875,cartservice,4.8,0.889,0.0
27,2026-05-27T00:57:29.591875,recommendationservice,nan,0.0,0.0
24,2026-05-27T00:57:50.152089,frontend,93.8,5.4448,0.0
24,2026-05-27T00:57:50.152089,productcatalogservice,4.65,2.8224,0.0
24,2026-05-27T00:57:50.152089,checkoutservice,95.0,0.0889,0.0
24,2026-05-27T00:57:50.152089,cartservice,4.8,0.6667,0.0
24,2026-05-27T00:57:50.152089,recommendationservice,nan,0.0,0.0
28,2026-05-27T00:57:59.646355,frontend,93.64,5.6005,0.0
28,2026-05-27T00:57:59.646355,productcatalogservice,4.64,3.0669,0.0
28,2026-05-27T00:57:59.646355,checkoutservice,95.0,0.0889,0.0
28,2026-05-27T00:57:59.646355,cartservice,4.8,0.6667,0.0
28,2026-05-27T00:57:59.646355,recommendationservice,nan,0.0,0.0
25,2026-05-27T00:58:20.205107,frontend,92.98,5.8003,0.0
25,2026-05-27T00:58:20.205107,productcatalogservice,4.6,3.0668,0.0
25,2026-05-27T00:58:20.205107,checkoutservice,95.83,0.2222,0.0
25,2026-05-27T00:58:20.205107,cartservice,4.8,0.9779,0.0
25,2026-05-27T00:58:20.205107,recommendationservice,nan,0.0,0.0
29,2026-05-27T00:58:29.690773,frontend,93.02,5.6672,0.0
29,2026-05-27T00:58:29.690773,productcatalogservice,4.63,3.1781,0.0
29,2026-05-27T00:58:29.690773,checkoutservice,95.83,0.2222,0.0
29,2026-05-27T00:58:29.690773,cartservice,4.8,0.9779,0.0
29,2026-05-27T00:58:29.690773,recommendationservice,nan,0.0,0.0
26,2026-05-27T00:58:50.255296,frontend,93.6,5.4449,0.0
26,2026-05-27T00:58:50.255296,productcatalogservice,4.66,3.0669,0.0
26,2026-05-27T00:58:50.255296,checkoutservice,96.25,0.1333,0.0
26,2026-05-27T00:58:50.255296,cartservice,4.8,0.8001,0.0
26,2026-05-27T00:58:50.255296,recommendationservice,nan,0.0,0.0
30,2026-05-27T00:58:59.856717,frontend,93.98,5.3562,0.0
30,2026-05-27T00:58:59.856717,productcatalogservice,4.68,3.0448,0.0
30,2026-05-27T00:58:59.856717,checkoutservice,96.25,0.1333,0.0
30,2026-05-27T00:58:59.856717,cartservice,4.8,0.8001,0.0
30,2026-05-27T00:58:59.856717,recommendationservice,nan,0.0,0.0
27,2026-05-27T00:59:20.305788,frontend,94.23,5.1558,0.0
27,2026-05-27T00:59:20.305788,productcatalogservice,4.65,2.9336,0.0
27,2026-05-27T00:59:20.305788,checkoutservice,48.75,0.0444,0.0
27,2026-05-27T00:59:20.305788,cartservice,4.8,0.4889,0.0
27,2026-05-27T00:59:20.305788,recommendationservice,nan,0.0,0.0
31,2026-05-27T00:59:29.900888,frontend,94.28,4.956,0.0
31,2026-05-27T00:59:29.900888,productcatalogservice,4.67,3.0225,0.0
31,2026-05-27T00:59:29.900888,checkoutservice,48.75,0.0444,0.0
31,2026-05-27T00:59:29.900888,cartservice,4.8,0.4889,0.0
31,2026-05-27T00:59:29.900888,recommendationservice,nan,0.0,0.0
28,2026-05-27T00:59:50.350608,frontend,94.22,5.1114,0.0
28,2026-05-27T00:59:50.350608,productcatalogservice,4.66,3.2002,0.0
28,2026-05-27T00:59:50.350608,checkoutservice,48.75,0.1778,0.0
28,2026-05-27T00:59:50.350608,cartservice,4.8,0.6223,0.0
28,2026-05-27T00:59:50.350608,recommendationservice,nan,0.0,0.0
