cycle,timestamp,service,p95_ms,throughput_rps,cpu_cores
42,2026-05-28T18:10:48.202369,frontend,77.0,5.2225,0.0
42,2026-05-28T18:10:48.202369,productcatalogservice,2.42,29.0676,0.0
42,2026-05-28T18:10:48.202369,checkoutservice,2162.5,0.2222,0.0
42,2026-05-28T18:10:48.202369,cartservice,4.79,5.378,0.0
42,2026-05-28T18:10:48.202369,recommendationservice,4.94,3.7113,0.0
43,2026-05-28T18:11:19.210747,frontend,106.25,5.1337,0.0
43,2026-05-28T18:11:19.210747,productcatalogservice,2.89,27.7799,0.0
43,2026-05-28T18:11:19.210747,checkoutservice,2350.0,0.1333,0.0
43,2026-05-28T18:11:19.210747,cartservice,4.81,4.9114,0.0
43,2026-05-28T18:11:19.210747,recommendationservice,4.94,3.7336,0.0
44,2026-05-28T18:11:49.872749,frontend,107.5,4.8668,0.0
44,2026-05-28T18:11:49.872749,productcatalogservice,2.87,25.8676,0.0
44,2026-05-28T18:11:49.872749,checkoutservice,2350.0,0.1778,0.0
44,2026-05-28T18:11:49.872749,cartservice,4.8,4.6668,0.0
44,2026-05-28T18:11:49.872749,recommendationservice,4.85,3.489,0.0
45,2026-05-28T18:12:20.541826,frontend,172.19,4.9557,0.0
45,2026-05-28T18:12:20.541826,productcatalogservice,2.87,28.2679,0.0
45,2026-05-28T18:12:20.541826,checkoutservice,2331.25,0.1778,0.0
45,2026-05-28T18:12:20.541826,cartservice,4.81,4.6891,0.0
45,2026-05-28T18:12:20.541826,recommendationservice,4.89,3.6891,0.0
46,2026-05-28T18:12:51.136552,frontend,188.5,5.1558,0.0
46,2026-05-28T18:12:51.136552,productcatalogservice,3.06,28.9791,0.0
46,2026-05-28T18:12:51.136552,checkoutservice,2357.5,0.1778,0.0
46,2026-05-28T18:12:51.136552,cartservice,4.84,5.1064,0.0
46,2026-05-28T18:12:51.136552,recommendationservice,4.89,3.8002,0.0
47,2026-05-28T18:13:21.709406,frontend,1323.08,4.5557,0.0
