cycle,timestamp,phase,service,p95_ms,throughput_rps,cpu_cores,replicas
59,2026-05-29T02:21:37.152249,FAULT_INJECTION,productcatalogservice,4705.57,6.2671,0.0,5
59,2026-05-29T02:21:37.152249,FAULT_INJECTION,checkoutservice,nan,0.0,0.0,5
59,2026-05-29T02:21:37.152249,FAULT_INJECTION,cartservice,5.75,1.089,0.0,1
59,2026-05-29T02:21:37.152249,FAULT_INJECTION,recommendationservice,4875.0,0.8889,0.0,5
60,2026-05-29T02:22:08.250415,FAULT_INJECTION,frontend,28638.89,1.1112,0.0,5
60,2026-05-29T02:22:08.250415,FAULT_INJECTION,productcatalogservice,4729.0,6.4007,0.0,5
60,2026-05-29T02:22:08.250415,FAULT_INJECTION,checkoutservice,9750.0,0.0222,0.0,5
60,2026-05-29T02:22:08.250415,FAULT_INJECTION,cartservice,4.97,1.0223,0.0,1
60,2026-05-29T02:22:08.250415,FAULT_INJECTION,recommendationservice,4875.0,0.8445,0.0,5
61,2026-05-29T02:22:09.454881,RECOVERY,frontend,28638.89,1.1112,0.0,5
61,2026-05-29T02:22:09.454881,RECOVERY,productcatalogservice,4729.0,6.4007,0.0,5
61,2026-05-29T02:22:09.454881,RECOVERY,checkoutservice,9750.0,0.0222,0.0,5
61,2026-05-29T02:22:09.454881,RECOVERY,cartservice,4.97,1.0223,0.0,1
61,2026-05-29T02:22:09.454881,RECOVERY,recommendationservice,4875.0,0.8445,0.0,5
62,2026-05-29T02:22:40.781534,RECOVERY,frontend,25760.3,3.4225,0.0,5
62,2026-05-29T02:22:40.781534,RECOVERY,productcatalogservice,4074.61,15.7302,0.0,5
62,2026-05-29T02:22:40.781534,RECOVERY,checkoutservice,9297.79,0.0444,0.0,5
62,2026-05-29T02:22:40.781534,RECOVERY,cartservice,4.88,2.6002,0.0,1
62,2026-05-29T02:22:40.781534,RECOVERY,recommendationservice,4632.2,2.2891,0.0,5
63,2026-05-29T02:23:11.843940,RECOVERY,frontend,77.65,5.3781,0.0,5
63,2026-05-29T02:23:11.843940,RECOVERY,productcatalogservice,3.86,29.2339,0.0,5
63,2026-05-29T02:23:11.843940,RECOVERY,checkoutservice,24.43,0.1111,0.0,5
63,2026-05-29T02:23:11.843940,RECOVERY,cartservice,4.85,5.3114,0.0,1
63,2026-05-29T02:23:11.843940,RECOVERY,recommendationservice,8.68,4.0447,0.0,5
64,2026-05-29T02:23:42.875667,RECOVERY,frontend,56.33,6.1117,0.0,5
64,2026-05-29T02:23:42.875667,RECOVERY,productcatalogservice,3.85,30.1805,0.0,5
64,2026-05-29T02:23:42.875667,RECOVERY,checkoutservice,5731.34,0.1778,0.0,5
64,2026-05-29T02:23:42.875667,RECOVERY,cartservice,4.84,5.667,0.0,1
64,2026-05-29T02:23:42.875667,RECOVERY,recommendationservice,6.35,4.1337,0.0,5
65,2026-05-29T02:24:13.985979,RECOVERY,frontend,49.43,5.5784,0.0,5
65,2026-05-29T02:24:13.985979,RECOVERY,productcatalogservice,3.58,26.2685,0.0,5
65,2026-05-29T02:24:13.985979,RECOVERY,checkoutservice,47.13,0.1556,0.0,5
65,2026-05-29T02:24:13.985979,RECOVERY,cartservice,4.79,5.0447,0.0,1
65,2026-05-29T02:24:13.985979,RECOVERY,recommendationservice,4.93,3.267,0.0,5
66,2026-05-29T02:24:45.376220,RECOVERY,frontend,60.83,5.4893,0.0,5
66,2026-05-29T02:24:45.376220,RECOVERY,productcatalogservice,4.07,29.0913,0.0,5
66,2026-05-29T02:24:45.376220,RECOVERY,checkoutservice,47.2,0.2222,0.0,5
66,2026-05-29T02:24:45.376220,RECOVERY,cartservice,4.86,5.2226,0.0,1
66,2026-05-29T02:24:45.376220,RECOVERY,recommendationservice,7.81,3.9114,0.0,5
67,2026-05-29T02:25:16.559487,RECOVERY,frontend,98.06,5.4892,0.0,5
67,2026-05-29T02:25:16.559487,RECOVERY,productcatalogservice,4.03,31.8694,0.0,5
67,2026-05-29T02:25:16.559487,RECOVERY,checkoutservice,44.37,0.1778,0.0,5
67,2026-05-29T02:25:16.559487,RECOVERY,cartservice,4.91,5.2447,0.0,1
67,2026-05-29T02:25:16.559487,RECOVERY,recommendationservice,8.16,4.3336,0.0,5
68,2026-05-29T02:25:47.737004,RECOVERY,frontend,141.79,4.8891,0.0,5
68,2026-05-29T02:25:47.737004,RECOVERY,productcatalogservice,3.86,30.4464,0.0,5
68,2026-05-29T02:25:47.737004,RECOVERY,checkoutservice,24.25,0.1333,0.0,5
68,2026-05-29T02:25:47.737004,RECOVERY,cartservice,4.92,4.9336,0.0,1
68,2026-05-29T02:25:47.737004,RECOVERY,recommendationservice,7.61,4.0003,0.0,5
69,2026-05-29T02:26:18.901866,RECOVERY,frontend,49.07,5.267,0.0,5
69,2026-05-29T02:26:18.901866,RECOVERY,productcatalogservice,3.77,29.0908,0.0,5
69,2026-05-29T02:26:18.901866,RECOVERY,checkoutservice,45.0,0.1778,0.0,5
69,2026-05-29T02:26:18.901866,RECOVERY,cartservice,4.87,5.1781,0.0,1
69,2026-05-29T02:26:18.901866,RECOVERY,recommendationservice,7.13,3.8225,0.0,5
70,2026-05-29T02:26:50.036098,RECOVERY,frontend,49.75,6.2673,0.0,5
70,2026-05-29T02:26:50.036098,RECOVERY,productcatalogservice,3.81,35.2035,0.0,5
70,2026-05-29T02:26:50.036098,RECOVERY,checkoutservice,24.25,0.2667,0.0,5
70,2026-05-29T02:26:50.036098,RECOVERY,cartservice,4.85,6.1784,0.0,1
70,2026-05-29T02:26:50.036098,RECOVERY,recommendationservice,7.74,4.5338,0.0,5
