cycle,timestamp,service,p95_ms,throughput_rps,cpu_cores
64,2026-05-23T22:31:15.447755,productcatalogservice,5.75,23.1355,0.0
64,2026-05-23T22:31:15.447755,checkoutservice,76.88,1.6224,0.0
64,2026-05-23T22:31:15.447755,cartservice,5.0,5.8449,0.0
64,2026-05-23T22:31:15.447755,recommendationservice,nan,0.0,0.0
65,2026-05-23T22:31:45.524782,frontend,83.89,5.1338,0.0
65,2026-05-23T22:31:45.524782,productcatalogservice,4.97,21.646,0.0
65,2026-05-23T22:31:45.524782,checkoutservice,86.35,1.6668,0.0
65,2026-05-23T22:31:45.524782,cartservice,4.96,5.7116,0.0
65,2026-05-23T22:31:45.524782,recommendationservice,nan,0.0,0.0
66,2026-05-23T22:32:15.605192,frontend,82.2,5.1559,0.0
66,2026-05-23T22:32:15.605192,productcatalogservice,5.41,22.1568,0.0
66,2026-05-23T22:32:15.605192,checkoutservice,84.32,1.4668,0.0
66,2026-05-23T22:32:15.605192,cartservice,5.0,6.1336,0.0
66,2026-05-23T22:32:15.605192,recommendationservice,nan,0.0,0.0
67,2026-05-23T22:32:45.673589,frontend,84.02,4.6891,0.0
67,2026-05-23T22:32:45.673589,productcatalogservice,4.96,21.4453,0.0
67,2026-05-23T22:32:45.673589,checkoutservice,83.0,1.6001,0.0
67,2026-05-23T22:32:45.673589,cartservice,4.94,6.1113,0.0
67,2026-05-23T22:32:45.673589,recommendationservice,nan,0.0,0.0
68,2026-05-23T22:33:15.738882,frontend,86.25,4.9559,0.0
68,2026-05-23T22:33:15.738882,productcatalogservice,5.99,21.2456,0.0
68,2026-05-23T22:33:15.738882,checkoutservice,88.53,1.6223,0.0
68,2026-05-23T22:33:15.738882,cartservice,5.84,5.7559,0.0
68,2026-05-23T22:33:15.738882,recommendationservice,nan,0.0,0.0
69,2026-05-23T22:33:45.808335,frontend,80.93,4.5559,0.0
69,2026-05-23T22:33:45.808335,productcatalogservice,5.1,22.3573,0.0
69,2026-05-23T22:33:45.808335,checkoutservice,87.08,1.4446,0.0
69,2026-05-23T22:33:45.808335,cartservice,4.97,6.1559,0.0
69,2026-05-23T22:33:45.808335,recommendationservice,nan,0.0,0.0
70,2026-05-23T22:34:15.917375,frontend,87.88,4.3559,0.0
70,2026-05-23T22:34:15.917375,productcatalogservice,6.09,23.5571,0.0
70,2026-05-23T22:34:15.917375,checkoutservice,88.19,1.8668,0.0
70,2026-05-23T22:34:15.917375,cartservice,6.57,6.3115,0.0
70,2026-05-23T22:34:15.917375,recommendationservice,nan,0.0,0.0
1,2026-05-27T02:16:01.491442,frontend,93.18,5.2891,0.0
1,2026-05-27T02:16:01.491442,productcatalogservice,4.71,3.378,0.0
1,2026-05-27T02:16:01.491442,checkoutservice,92.5,0.0889,0.0
1,2026-05-27T02:16:01.491442,cartservice,7.88,0.4,0.0
1,2026-05-27T02:16:01.491442,recommendationservice,nan,0.0,0.0
2,2026-05-27T02:16:31.572612,frontend,92.69,5.8451,0.0
2,2026-05-27T02:16:31.572612,productcatalogservice,4.61,3.467,0.0
2,2026-05-27T02:16:31.572612,checkoutservice,96.25,0.2,0.0
2,2026-05-27T02:16:31.572612,cartservice,4.8,0.9556,0.0
2,2026-05-27T02:16:31.572612,recommendationservice,nan,0.0,0.0
3,2026-05-27T02:17:01.621405,frontend,93.48,5.6449,0.0
3,2026-05-27T02:17:01.621405,productcatalogservice,4.55,3.4669,0.0
3,2026-05-27T02:17:01.621405,checkoutservice,96.25,0.2667,0.0
3,2026-05-27T02:17:01.621405,cartservice,4.8,0.9334,0.0
3,2026-05-27T02:17:01.621405,recommendationservice,nan,0.0,0.0
