cycle,timestamp,phase,service,p95_ms,throughput_rps,cpu_cores,replicas
66,2026-05-29T01:25:06.030130,RECOVERY,checkoutservice,nan,0.0,0.0,5
66,2026-05-29T01:25:06.030130,RECOVERY,cartservice,4.79,4.4893,0.0,1
66,2026-05-29T01:25:06.030130,RECOVERY,recommendationservice,4.97,3.6447,0.0,5
60,2026-05-29T01:25:15.281840,FAULT_INJECTION,frontend,49.51,4.9559,0.0,5
60,2026-05-29T01:25:15.281840,FAULT_INJECTION,productcatalogservice,3.24,28.9134,0.0,5
60,2026-05-29T01:25:15.281840,FAULT_INJECTION,checkoutservice,47.5,0.0889,0.0,5
60,2026-05-29T01:25:15.281840,FAULT_INJECTION,cartservice,4.79,4.8002,0.0,1
60,2026-05-29T01:25:15.281840,FAULT_INJECTION,recommendationservice,4.9,3.6669,0.0,5
61,2026-05-29T01:25:16.480216,RECOVERY,frontend,49.51,4.9559,0.0,5
61,2026-05-29T01:25:16.480216,RECOVERY,productcatalogservice,3.27,28.7354,0.0,5
61,2026-05-29T01:25:16.480216,RECOVERY,checkoutservice,47.5,0.0889,0.0,5
61,2026-05-29T01:25:16.480216,RECOVERY,cartservice,4.79,4.8002,0.0,1
61,2026-05-29T01:25:16.480216,RECOVERY,recommendationservice,4.9,3.6669,0.0,5
67,2026-05-29T01:25:37.090945,RECOVERY,frontend,65.0,4.8673,0.0,5
67,2026-05-29T01:25:37.090945,RECOVERY,productcatalogservice,3.57,28.7586,0.0,5
67,2026-05-29T01:25:37.090945,RECOVERY,checkoutservice,46.56,0.2667,0.0,5
67,2026-05-29T01:25:37.090945,RECOVERY,cartservice,4.81,4.8228,0.0,1
67,2026-05-29T01:25:37.090945,RECOVERY,recommendationservice,4.94,3.7781,0.0,5
62,2026-05-29T01:25:47.563704,RECOVERY,frontend,64.17,4.9782,0.0,5
62,2026-05-29T01:25:47.563704,RECOVERY,productcatalogservice,3.62,28.3359,0.0,5
62,2026-05-29T01:25:47.563704,RECOVERY,checkoutservice,47.46,0.3778,0.0,5
62,2026-05-29T01:25:47.563704,RECOVERY,cartservice,4.81,5.1115,0.0,1
62,2026-05-29T01:25:47.563704,RECOVERY,recommendationservice,5.89,3.6892,0.0,5
68,2026-05-29T01:26:08.125039,RECOVERY,frontend,48.8,5.6451,0.0,5
68,2026-05-29T01:26:08.125039,RECOVERY,productcatalogservice,3.6,30.5715,0.0,5
68,2026-05-29T01:26:08.125039,RECOVERY,checkoutservice,44.58,0.4445,0.0,5
68,2026-05-29T01:26:08.125039,RECOVERY,cartservice,4.81,5.5118,0.0,1
68,2026-05-29T01:26:08.125039,RECOVERY,recommendationservice,5.47,4.1338,0.0,5
63,2026-05-29T01:26:18.590437,RECOVERY,frontend,48.06,5.667,0.0,5
63,2026-05-29T01:26:18.590437,RECOVERY,productcatalogservice,3.47,30.3252,0.0,5
63,2026-05-29T01:26:18.590437,RECOVERY,checkoutservice,47.3,0.4442,0.0,5
63,2026-05-29T01:26:18.590437,RECOVERY,cartservice,4.81,5.5781,0.0,1
63,2026-05-29T01:26:18.590437,RECOVERY,recommendationservice,4.95,4.1559,0.0,5
69,2026-05-29T01:26:39.180648,RECOVERY,frontend,60.0,5.1561,0.0,5
69,2026-05-29T01:26:39.180648,RECOVERY,productcatalogservice,3.69,26.8694,0.0,5
69,2026-05-29T01:26:39.180648,RECOVERY,checkoutservice,41.87,0.3111,0.0,5
69,2026-05-29T01:26:39.180648,RECOVERY,cartservice,4.79,5.0894,0.0,1
69,2026-05-29T01:26:39.180648,RECOVERY,recommendationservice,5.47,3.6226,0.0,5
64,2026-05-29T01:26:49.846679,RECOVERY,frontend,59.09,4.7559,0.0,5
64,2026-05-29T01:26:49.846679,RECOVERY,productcatalogservice,3.61,25.6465,0.0,5
64,2026-05-29T01:26:49.846679,RECOVERY,checkoutservice,38.75,0.2,0.0,5
64,2026-05-29T01:26:49.846679,RECOVERY,cartservice,4.8,4.6226,0.0,1
64,2026-05-29T01:26:49.846679,RECOVERY,recommendationservice,6.17,3.5114,0.0,5
70,2026-05-29T01:27:10.203300,RECOVERY,frontend,66.36,4.3561,0.0,5
70,2026-05-29T01:27:10.203300,RECOVERY,productcatalogservice,3.53,23.6917,0.0,5
70,2026-05-29T01:27:10.203300,RECOVERY,checkoutservice,24.25,0.1334,0.0,5
70,2026-05-29T01:27:10.203300,RECOVERY,cartservice,4.8,4.156,0.0,1
70,2026-05-29T01:27:10.203300,RECOVERY,recommendationservice,6.96,3.3115,0.0,5
65,2026-05-29T01:27:20.908250,RECOVERY,frontend,49.93,4.4892,0.0,5
65,2026-05-29T01:27:20.908250,RECOVERY,productcatalogservice,3.36,24.4688,0.0,5
65,2026-05-29T01:27:20.908250,RECOVERY,checkoutservice,24.25,0.1111,0.0,5
65,2026-05-29T01:27:20.908250,RECOVERY,cartservice,4.79,4.4669,0.0,1
65,2026-05-29T01:27:20.908250,RECOVERY,recommendationservice,5.83,3.5114,0.0,5
66,2026-05-29T01:27:52.070987,RECOVERY,frontend,50.0,5.4225,0.0,5
66,2026-05-29T01:27:52.070987,RECOVERY,productcatalogservice,3.91,28.3568,0.0,5
66,2026-05-29T01:27:52.070987,RECOVERY,checkoutservice,45.0,0.1778,0.0,5
66,2026-05-29T01:27:52.070987,RECOVERY,cartservice,4.82,5.2669,0.0,1
66,2026-05-29T01:27:52.070987,RECOVERY,recommendationservice,6.65,3.7335,0.0,5
67,2026-05-29T01:28:23.180108,RECOVERY,frontend,50.42,5.3336,0.0,5
67,2026-05-29T01:28:23.180108,RECOVERY,productcatalogservice,3.48,27.8017,0.0,5
67,2026-05-29T01:28:23.180108,RECOVERY,checkoutservice,42.5,0.2445,0.0,5
67,2026-05-29T01:28:23.180108,RECOVERY,cartservice,4.86,5.0447,0.0,1
67,2026-05-29T01:28:23.180108,RECOVERY,recommendationservice,4.99,3.7336,0.0,5
68,2026-05-29T01:28:54.225043,RECOVERY,frontend,62.64,4.5572,0.0,1
68,2026-05-29T01:28:54.225043,RECOVERY,productcatalogservice,3.48,25.566,0.0,1
68,2026-05-29T01:28:54.225043,RECOVERY,checkoutservice,24.25,0.0889,0.0,1
68,2026-05-29T01:28:54.225043,RECOVERY,cartservice,4.9,4.5179,0.0,1
68,2026-05-29T01:28:54.225043,RECOVERY,recommendationservice,4.92,3.2245,0.0,1
69,2026-05-29T01:29:25.346298,RECOVERY,frontend,62.5,4.5114,0.0,1
69,2026-05-29T01:29:25.346298,RECOVERY,productcatalogservice,3.32,22.4766,0.0,1
69,2026-05-29T01:29:25.346298,RECOVERY,checkoutservice,24.25,0.0889,0.0,1
69,2026-05-29T01:29:25.346298,RECOVERY,cartservice,4.86,4.1114,0.0,1
69,2026-05-29T01:29:25.346298,RECOVERY,recommendationservice,4.96,2.8188,0.0,1
70,2026-05-29T01:29:56.427884,RECOVERY,frontend,92.0,5.1338,0.0,1
70,2026-05-29T01:29:56.427884,RECOVERY,productcatalogservice,3.28,28.9352,0.0,1
70,2026-05-29T01:29:56.427884,RECOVERY,checkoutservice,24.25,0.0889,0.0,1
70,2026-05-29T01:29:56.427884,RECOVERY,cartservice,4.81,4.9782,0.0,1
70,2026-05-29T01:29:56.427884,RECOVERY,recommendationservice,4.96,3.8003,0.0,1
